10564,"Topside Tavern - American Restaurant & Bar","10 S 20th St",Philadelphia,PA
10565,Sorellina,"699 N Broad St",Philadelphia,PA
10566,Static!,"1137 Spruce St",Philadelphia,PA
10567,"The El Bar","1356 N Front St",Philadelphia,PA
10568,Stir,"1705 Chancellor St",Philadelphia,PA
10569,"Franky Bradley's","1320 Chancellor St",Philadelphia,PA
10571,"The Institute Craft Bar & Kitchen","525 N 11th St",Philadelphia,PA
10572,"The Barbary","951 Frankford Ave",Philadelphia,PA
10573,Osteria,"640 N Broad St",Philadelphia,PA
10574,"National Mechanics","22 S 3rd St",Philadelphia,PA
10575,a.bar,"1737 Walnut St",Philadelphia,PA
10576,"SPIN Philadelphia","211 S 15th St",Philadelphia,PA
10577,"Village Whiskey","118 S 20th St",Philadelphia,PA
10578,"Brasil's Nightclub","112 Chestnut St",Philadelphia,PA
10579,"Harper's Garden","31 S 18th St",Philadelphia,PA
10580,"The Trestle Inn","339 N 11th St",Philadelphia,PA
10581,"Green Room","1940 Green St",Philadelphia,PA
10582,"P. J. Clarke's","601 Walnut St",Philadelphia,PA
10583,"The Twisted Tail","509 S 2nd St",Philadelphia,PA
10584,"Locust Bar","235 S 10th St",Philadelphia,PA
10585,"The Mulberry","1835 Arch St",Philadelphia,PA
10586,"Future Days Beer Company","433 Fairmount Ave",Philadelphia,PA
10587,"The Brass Tap","177 Markle St",Philadelphia,PA
10588,"McCusker's Tavern","2601 S 17th St",Philadelphia,PA
10589,"The Boozy Mutt","2639 Poplar St",Philadelphia,PA
10590,"Rhythm & Spirits","1617 John F Kennedy Blvd",Philadelphia,PA
10591,"Attic Brewing Company","137 Berkley St",Philadelphia,PA
10592,"Paulie Gee's Soul City Slice","412 S 13th St",Philadelphia,PA
10593,R&D,"1206 Frankford Ave",Philadelphia,PA
10594,"Fitz On 4th","743 S 4th St",Philadelphia,PA
10595,Alice,"901 Christian St",Philadelphia,PA
10597,"Fountain Porter","1601 S 10th St",Philadelphia,PA
10598,"Otto’s Taproom & Grille","1216 N 29th St",Philadelphia,PA
10599,"Triple Bottom Brewing","915 Spring Garden St",Philadelphia,PA
10600,Prunella,"112 S 13th St",Philadelphia,PA
10601,"Neon Clown Dream Lounge","1248 N Front St",Philadelphia,PA
10602,"The Newsroom","1102 Germantown Ave",Philadelphia,PA
10603,"The Good King Tavern","614 S 7th St",Philadelphia,PA
10604,"Royal Tavern","937 E Passyunk Ave",Philadelphia,PA
10605,"Yards brewing","8500 Essington Ave",Philadelphia,PA
10606,"Bok Bar","800 Mifflin St",Philadelphia,PA
10607,"Miss Saigon","1316 Walnut St",Philadelphia,PA
10608,"Egg's Ale","1201 Race St",Philadelphia,PA
10609,"Green Elephant","1500 Locust St",Philadelphia,PA
10610,"Ball Busters Billiards Room","3265 S 61st St",Philadelphia,PA
10611,"Forest & Main","1416 Frankford Ave",Philadelphia,PA
10612,"Locust Rendezvous","1415 Locust St",Philadelphia,PA
10613,"Vintage Wine Bar","129 S 13th St",Philadelphia,PA
10615,"Bar X","255 S Camac St",Philadelphia,PA
10616,"Ruba Club","416 Green St",Philadelphia,PA
10617,Lorraine,"1502 Brown St",Philadelphia,PA
10618,"Good Dog Bar","224 S 15th St",Philadelphia,PA
10619,"Loco Pez","700 S 20th St",Philadelphia,PA
10620,"La Chinesca","1036 Spring Garden St",Philadelphia,PA
10621,Time,"1315 Sansom St",Philadelphia,PA
10622,"Bar-Ly Chinatown","101 N 11th St",Philadelphia,PA
10623,Vinyl,"215 S 15th St",Philadelphia,PA
10624,"The Board & Brew","3200 Chestnut St",Philadelphia,PA
10625,"McGillin's Olde Ale House","1310 Drury St",Philadelphia,PA
10628,"Strangelove's","216 S 11th St",Philadelphia,PA
10629,"Gather Food Hall","3025 Market St",Philadelphia,PA
10630,"Cosmic Café and Ciderhouse","1 Boathouse Row",Philadelphia,PA
10631,Milkboy,"401 South St",Philadelphia,PA
10632,"Set-It-Off Go Go Bar","2865 N 2nd St",Philadelphia,PA
10633,globar,"1300 Walnut St",Philadelphia,PA
10634,"The Post","129 S 30th St",Philadelphia,PA
10635,"Eagle Bar","3653 Germantown Ave",Philadelphia,PA
10636,"Human Robot Süd","1646 S 12th St",Philadelphia,PA
10637,"Glory Beer Bar & Kitchen","126 Chestnut St",Philadelphia,PA
10638,"Ukrainian League of Philadelphia","800 N 23rd St",Philadelphia,PA
10639,"Middle Child Clubhouse","1232 N Front St",Philadelphia,PA
10640,"Bar 210","211 W Rittenhouse Sq",Philadelphia,PA
10641,"Little Water","261 S 20th St",Philadelphia,PA
10642,Philadium,"1631 Packer Ave",Philadelphia,PA
10643,Stir,"2600 Benjamin Franklin Pkwy",Philadelphia,PA
10644,"Nikki Lopez","304 S St",Philadelphia,PA
10645,"Cartesian Brewing","1326 E Passyunk Ave",Philadelphia,PA
10646,"The Jim","1701 S 8th St",Philadelphia,PA
10648,"Khyber Pass Pub","56 S 2nd St",Philadelphia,PA
10649,"Triangle Tavern","1338 S 10th St",Philadelphia,PA
10650,2637brew,"2637 W Girard Ave",Philadelphia,PA
10651,"North Third","801 N 3rd St",Philadelphia,PA
10652,"Other Half Brewing Philadelphia","1002 Canal St",Philadelphia,PA
10653,"Tequilas Restaurant","1602 Locust St",Philadelphia,PA
10655,"Saint Lazarus","102 W Girard Ave",Philadelphia,PA
10656,"Butcher Bar","2034 Chestnut St",Philadelphia,PA
10657,"The Sidecar Bar & Grille","2201 Christian St",Philadelphia,PA
10658,"1518 Bar & Grill","1518 Sansom St",Philadelphia,PA
10659,"Brauhaus Schmitz","718 South St",Philadelphia,PA
10660,"Buena Vista Restaurant & Cantina - Philadelphia","767 S 9th St",Philadelphia,PA
10661,Avana,"2200 Benjamin Franklin Pkwy",Philadelphia,PA
10662,"Tavern On Camac","243 S Camac St",Philadelphia,PA
10663,"The Plough & the Stars","123 Chestnut St",Philadelphia,PA
10664,"Hilltown Tavern - Fairmount","795 N 24th St",Philadelphia,PA
10665,"Frankford Tiki Bar","1431 Frankford Ave",Philadelphia,PA
10666,"The Bishop's Collar","2349 Fairmount Ave",Philadelphia,PA
10667,"Con Murphy's","1700 Benjamin Franklin Pkwy",Philadelphia,PA
10668,"Drury Beer Garden","1311 Sansom St",Philadelphia,PA
10669,Juno,"1033 Spring Garden St",Philadelphia,PA
10670,Encore,"4002 W Girard Ave",Philadelphia,PA
10671,"The Black Sheep Pub & Restaurant","247 S 17th St",Philadelphia,PA
10672,"Bodega Bar","1223 Walnut St",Philadelphia,PA
10673,Haunt,"1123 Walnut St",Philadelphia,PA
10674,Wishbone,"210 S 13th St",Philadelphia,PA
10675,"The Winston","461 N 3rd St",Philadelphia,PA
10676,"Balcony At the Trocadero","1003 Arch St",Philadelphia,PA
10677,"Underground Arts","1200 Callowhill St",Philadelphia,PA
10679,"Céline","1224 Walnut St",Philadelphia,PA
10680,"Assembly Rooftop Lounge","1840 Benjamin Franklin Pkwy",Philadelphia,PA
10681,"Independence Beer Garden","100 S Independence Mall W",Philadelphia,PA
10682,"U Bar","1220 Locust St",Philadelphia,PA
10683,"Five Iron Golf","2116 Chestnut St",Philadelphia,PA
10684,"Luxor Cafe & Hookah Lounge","132 S 45th St",Philadelphia,PA
10685,"Philly Star Events","1315 Walnut St",Philadelphia,PA
10686,"Silk City Diner & Lounge","435 Spring Garden St",Philadelphia,PA
10688,"Cappelli Brothers Cigar Company","211 S 13th St",Philadelphia,PA
10689,"Sura Indian Bistro","1726 Chestnut St",Philadelphia,PA
10690,"Black Squirrel Club","1045 Sarah St",Philadelphia,PA
10691,"The Tusk","430 South St",Philadelphia,PA
10692,"Booze Brothers Philly","",Philadelphia,PA
10693,"El Segundo Piso","700 Bainbridge St",Philadelphia,PA
10694,"Five Iron Golf","27 E Allen St",Philadelphia,PA
10695,"World Cafe Live","3025 Walnut St",Philadelphia,PA
10696,"Positano Coast by Aldo Lamberti","212 Walnut St",Philadelphia,PA
10697,"The Fillmore Philadelphia","29 E Allen St",Philadelphia,PA
10698,"Cuba Libre Restaurant & Rum Bar","10 S 2nd St",Philadelphia,PA
10699,"Room 148 Restaurant and Lounge","148 South St",Philadelphia,PA
10700,"The 700","700 N 2nd St",Philadelphia,PA
10701,"Infusion Lounge","16 S 2nd St",Philadelphia,PA
10702,"Wissahickon Brewing","1526 N American St",Philadelphia,PA
10703,"Flight Club Philadelphia","1417 Walnut St",Philadelphia,PA
10704,"Bye Bye Liver","1253 N Front St",Philadelphia,PA
10705,"Ios Restobar","2028 Fairmount Ave",Philadelphia,PA
10706,"Vernick Food & Drink","2031 Walnut St",Philadelphia,PA
10707,"The Dive Bar","947 E Passyunk Ave",Philadelphia,PA
10710,"Pizzeria Vetri","1615 Chancellor St",Philadelphia,PA
10711,"SideQuest Theater","2030 Sansom St",Philadelphia,PA
10712,"Brooklyn Dumpling Shop","1504 Sansom St",Philadelphia,PA
10713,"Kif's Sports Bar and Hookah Lounge","6142 Market St",Philadelphia,PA
10714,"Pink Elephant - Valentine’s Day Bar","1500 Locust St",Philadelphia,PA
10715,"Yakitori Boy","211 N 11th St",Philadelphia,PA
10716,MilkBoy,"1100 Chestnut St",Philadelphia,PA
10717,"Minute Suites","Terminal A-B Link",Philadelphia,PA
10718,"Sumo Lounge at Raw","1225 Sansom St",Philadelphia,PA
10719,"Two Street Cafe","901 Market St",Philadelphia,PA
10720,"Lair KTV | Sky Club","1025 Arch St",Philadelphia,PA
10721,"Circ Lounge at the Philadelphia Marriott Downtown","1201 Market St",Philadelphia,PA
10722,"Punch Line Philly","33 E Laurel St",Philadelphia,PA
10723,"Helium Comedy Club","2031 Sansom St",Philadelphia,PA
10724,"Warehouse on Watts","923-29  N Watts St",Philadelphia,PA
10725,"F1 Arcade Philadelphia","1330 Chestnut St",Philadelphia,PA
10726,"Purple Orchid","3275 S 61st St",Philadelphia,PA
10727,"Urban Saloon","2120 Fairmount Ave",Philadelphia,PA
10728,"Lucy’s","1720 Chestnut St",Philadelphia,PA
10729,"VYCE Social Club","3001-B Castor Ave",Philadelphia,PA
10730,Play2,"1526 Packer Ave",Philadelphia,PA
10731,"Pen and Pencil","1522 Latimer St",Philadelphia,PA
10732,"Tokio Headhouse","122 Lombard St",Philadelphia,PA
10733,"Alimentari ","1730 Chestnut St",Philadelphia,PA
10734,"Chase Sapphire Reserve Lounge","8500 Essington Ave",Philadelphia,PA
10735,Insatiable,"1200 S 21st St",Philadelphia,PA
10736,"Via Locusta","1723 Locust St",Philadelphia,PA
10737,"Frankford Hall","1210 Frankford Ave",Philadelphia,PA
10738,Oloroso,"1121 Walnut St",Philadelphia,PA
10739,"Samba Steakhouse","1111 Locust St",Philadelphia,PA
10740,"Blue Cross RiverRink Winterfest","101 S Columbus Blvd",Philadelphia,PA
10741,"Cosmopolitan Club Phila","1616 Latimer St",Philadelphia,PA
10744,Barcade,"1114 Frankford Ave",Philadelphia,PA
10745,"Chris' Jazz Cafe","1421 Sansom St",Philadelphia,PA
10746,"Buffalo Billiards","118 Chestnut St",Philadelphia,PA
10747,Tesiny,"719 Dickinson St",Philadelphia,PA
10748,"The Ave Live","520 N Christopher Columbus Blvd",Philadelphia,PA
10749,"Craftsman Row Saloon","112 S 8th St",Philadelphia,PA
10750,"Ken's Seafood Restaurant","1004 Race St",Philadelphia,PA
10751,"Reef Restaurant & Lounge","605 S 3rd St",Philadelphia,PA
10752,"Mr Hollywood DJ","",Philadelphia,PA
10753,"Room 12 Lounge","1200 Sansom St",Philadelphia,PA
10754,"Bar Philidelphia","1309 Sansom St",Philadelphia,PA
10755,"Uptown Beer Garden","1500 John F Kennedy Blvd",Philadelphia,PA
10756,"Pub 1301","1301 Race St",Philadelphia,PA
10757,"His & Hers Restaurant & Bar","216 S St",Philadelphia,PA
10758,"Xfinity Live! Philadelphia","1100 Pattison Ave",Philadelphia,PA
10759,"Woody's","202 S 13th St",Philadelphia,PA
10760,"Wicked Wolf Philadelphia","1214 Chestnut St",Philadelphia,PA
10761,"Funcab Karaoke Taxi","232 Market St",Philadelphia,PA
10762,"Sera Phi","941 N Front St",Philadelphia,PA
10763,Encore,"112 Chestnut St",Philadelphia,PA
10764,"The Lodge","738 S 11th St",Philadelphia,PA
10765,"Morgan's Pier","221 N Columbus Blvd",Philadelphia,PA
10766,"3j's Cafe","317 Market St",Philadelphia,PA
10767,"Tu Rinconcito","17 N 3rd St",Philadelphia,PA
10768,"Olivier Cafe","50 S 3rd St",Philadelphia,PA
10769,"The Angelo Pizza","229 Market St",Philadelphia,PA
10770,Zahav,"237 St James Pl",Philadelphia,PA
10771,"Bop Kosh Deli TEMP","",Philadelphia,PA
10772,"Masala Fusion","14 N 3rd St",Philadelphia,PA
10773,"Buena Vista Mexican Restaurant","123 Chestnut St",Philadelphia,PA
10774,Malooga,"134 Chestnut St",Philadelphia,PA
10775,"Tomo Sushi & Ramen","228 Arch St",Philadelphia,PA
10776,"Cuor di Caffè","100 Market St",Philadelphia,PA
10777,"Ogawa Sushi & Kappo","310 Market St",Philadelphia,PA
10778,"Cafe Square One","311 Market St",Philadelphia,PA
10779,"Buk Chon Korean Cuisine","132 Chestnut St",Philadelphia,PA
10780,Forsythia,"233 Chestnut St",Philadelphia,PA
10781,"Hangry Joe’s Hot Chicken","300 Market St",Philadelphia,PA
10782,"Eggcellent Cafe","113 Chestnut St",Philadelphia,PA
10783,"Sue's Market","275 St James Pl",Philadelphia,PA
10784,"IDK Philly","6 N 3rd St",Philadelphia,PA
10785,FRIEDA,"320 Walnut St",Philadelphia,PA
10786,"Oh Brother Philly","206 Market St",Philadelphia,PA
10787,"Tuna Bar","205 Race St",Philadelphia,PA
10788,"T cafe","108 Chestnut St",Philadelphia,PA
10789,Oishii,"138 Chestnut St",Philadelphia,PA
10790,"117 Restaurant And Brewery","117 Chestnut St",Philadelphia,PA
10791,"Cafe Olé","147 N 3rd St",Philadelphia,PA
10792,"City Pizza","8 N 3rd St",Philadelphia,PA
10793,"Viva Pizzas","215 Chestnut St",Philadelphia,PA
10794,"Halal Food Truck","3 N 4th St",Philadelphia,PA
10795,Amada,"217 Chestnut St",Philadelphia,PA
10796,"European Republic","213 Chestnut St",Philadelphia,PA
10797,Buddakan,"325 Chestnut St",Philadelphia,PA
10798,"Han Dynasty","110 Chestnut St",Philadelphia,PA
10799,"Bronze Table","111 S Independence Mall E",Philadelphia,PA
10801,"Tacobee's","236 Market St",Philadelphia,PA
10802,"Royal Boucherie","52 S 2nd St",Philadelphia,PA
10803,"Las Bugambilias","15 S 3rd St",Philadelphia,PA
10804,"Starr Restaurants","325 Chestnut St",Philadelphia,PA
10805,"Evergreen Deli","46 S 4th St",Philadelphia,PA
10806,"Society Commons","1 Dock St",Philadelphia,PA
10807,"Bacon on a Stick","",Philadelphia,PA
10808,"Nick's Bar and Grille","16 S 2nd St",Philadelphia,PA
10809,"Sonny's Famous Steaks","228 Market St",Philadelphia,PA
10810,"Race Street Cafe","208 Race St",Philadelphia,PA
10811,"Almost Home General","205 Race St",Philadelphia,PA
10812,"Bricco Pizza Romana","111 S Independence Mall E",Philadelphia,PA
10813,"Vista Peru","20 S 2nd St",Philadelphia,PA
10814,"Society Hill Hotel","301 Chestnut St",Philadelphia,PA
10815,StudioKitchen,"236 N 2nd St",Philadelphia,PA
10816,Fork,"306 Market St",Philadelphia,PA
10817,"Black Hen Fried Chicken","120 Chestnut St",Philadelphia,PA
10818,"Philly's Gourmet Steaks","114 Market St",Philadelphia,PA
10819,"Coffee Tea & Company","301 Market St",Philadelphia,PA
10820,"La Famiglia Ristorante","8 S Front St",Philadelphia,PA
10821,"Red Owl Tavern","433 Chestnut St",Philadelphia,PA
10822,Panorama,"14 N Front St",Philadelphia,PA
10823,"Baby Buns Philly","111 S Independence Mall E",Philadelphia,PA
